序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3053,300219,鸿利智汇,6.91,-1.85,-0.13,100035.0,69256592.0,2.7,7.04,6.85,7.04,7.04,1.03,1.42,48.28,1.85,4891889626.0,4882943837.0,0.14,0.0,4.54,-6.37
3054,600658,电子城,5.32,-1.85,-0.1,73809.0,39385174.0,2.77,5.44,5.29,5.42,5.42,0.44,0.66,-11.85,1.07,5950872439.0,5950872439.0,0.0,0.0,-12.36,21.46
3055,002984,森麒麟,22.11,-1.86,-0.42,73975.0,163902587.43,2.49,22.55,21.99,22.48,22.53,0.65,1.04,16.92,1.69,22903438951.0,15776770498.0,-0.14,-0.23,13.97,-8.14
3056,600748,上实发展,5.28,-1.86,-0.1,106688.0,56642289.0,3.35,5.43,5.25,5.37,5.38,1.22,0.58,-11.98,0.93,9739292070.0,9739292070.0,0.0,0.0,18.12,46.67
3057,300487,蓝晓科技,58.55,-1.86,-1.11,36979.0,218539405.75,3.4,60.3,58.27,59.62,59.66,1.13,1.21,34.21,7.42,29723820236.0,17953005756.0,0.03,-0.05,9.15,24.34
3058,600458,时代新材,13.18,-1.86,-0.25,55150.0,72846500.0,2.31,13.43,13.12,13.43,13.43,1.19,0.68,21.5,1.59,12272958990.0,10672495405.0,0.0,0.0,-9.29,5.27
3059,002641,公元股份,4.21,-1.86,-0.08,105911.0,44720330.0,2.1,4.28,4.19,4.27,4.29,1.09,0.93,85.72,0.95,5174485197.0,4774117489.0,0.0,-0.24,2.18,-3.22
3060,688080,映翰通,48.12,-1.86,-0.91,7732.0,37412629.0,2.16,49.09,48.03,48.91,49.03,1.63,1.05,25.92,3.16,3544333072.0,3544333072.0,-0.02,-0.1,-12.73,47.07
3061,601880,辽港股份,1.58,-1.86,-0.03,589357.0,93568920.0,1.86,1.61,1.58,1.61,1.61,1.19,0.32,21.48,0.92,37243392197.0,29092620918.0,0.0,-0.63,-10.73,-7.6
3062,002717,ST岭南,1.58,-1.86,-0.03,227708.0,35996204.0,3.11,1.61,1.56,1.61,1.61,1.44,1.41,-10.46,3.35,2875969022.0,2552016111.0,0.64,0.0,-6.51,-51.08
3063,002768,国恩股份,51.68,-1.86,-0.98,7429.0,38754626.0,3.61,53.39,51.49,52.69,52.66,0.71,0.42,17.09,2.55,14018200000.0,9134343100.0,-0.04,-0.12,11.91,126.67
3064,002821,凯莱英,90.44,-1.86,-1.71,17301.0,157498189.64,2.58,92.6,90.22,92.0,92.15,1.11,0.55,30.56,1.88,32612096037.0,28669473941.0,-0.11,-0.13,-22.5,20.6
3065,300750,宁德时代,378.29,-1.87,-7.21,119852.0,4582890639.4,2.87,389.08,378.03,386.0,385.5,1.1,0.28,26.41,5.49,1726367408396.0,1610146733918.0,-0.06,-0.03,6.65,45.92
3066,002888,惠威科技,18.34,-1.87,-0.35,16803.0,31103545.2,2.25,18.76,18.34,18.68,18.69,0.73,2.24,204.4,7.12,2707780176.0,1374088187.0,-0.16,-0.11,-2.34,0.66
3067,300861,美畅股份,14.16,-1.87,-0.27,30496.0,43329913.04,2.22,14.44,14.12,14.43,14.43,1.02,0.72,45.42,1.5,9513260630.0,5973606828.0,-0.07,0.0,-16.71,1.87
3068,301512,智信精密,40.4,-1.87,-0.77,4427.0,17904996.8,3.25,41.38,40.04,41.38,41.17,1.11,1.78,-39.18,2.14,2154669360.0,1002461360.0,0.0,-0.07,-12.95,5.13
3069,002801,微光股份,32.08,-1.87,-0.61,9268.0,29762605.0,2.42,32.69,31.9,32.69,32.69,1.06,0.8,19.0,4.01,7366594560.0,3714950616.0,0.0,0.03,-10.84,33.89
3070,300315,掌趣科技,4.73,-1.87,-0.09,270915.0,128556137.52,2.07,4.81,4.71,4.81,4.82,1.27,1.05,125.46,2.59,12807000044.0,12217720818.0,-0.42,-0.21,-16.87,-14.0
3071,603070,万控智造,12.6,-1.87,-0.24,13037.0,16461053.0,2.65,12.88,12.54,12.84,12.84,1.2,0.33,63.01,2.35,5052600000.0,4982253041.0,0.0,0.0,-10.89,-3.67
3072,688075,安旭生物,37.73,-1.87,-0.72,2214.0,8426806.0,2.47,38.68,37.73,38.53,38.45,1.68,0.17,55.88,0.93,4794834233.0,4794834233.0,-0.08,-0.16,-3.87,4.57
3073,003037,三和管桩,7.34,-1.87,-0.14,29266.0,21618096.0,2.14,7.49,7.33,7.49,7.48,1.57,0.49,40.98,1.57,4397208137.0,4397208137.0,-0.27,-0.27,-13.85,0.27
3074,688631,莱斯信息,63.59,-1.87,-1.21,11749.0,74459219.0,3.58,65.0,62.68,64.49,64.8,1.13,1.81,-156.4,5.74,10395057300.0,4125083300.0,-0.3,0.05,-25.54,-26.65
3075,301516,中远通,15.63,-1.88,-0.3,18866.0,29538658.0,3.01,16.01,15.53,15.94,15.93,1.97,2.69,-79.06,3.4,4387368431.0,1096842112.0,-0.45,-0.19,-12.44,-19.02
3076,000153,丰原药业,6.26,-1.88,-0.12,38155.0,23960591.8,2.51,6.39,6.23,6.39,6.38,0.96,0.83,21.76,1.38,2909483500.0,2883081950.0,-0.16,-0.16,-7.4,3.81
3077,600477,杭萧钢构,2.61,-1.88,-0.05,183967.0,48370728.0,1.88,2.66,2.61,2.66,2.66,1.17,0.78,31.16,1.22,6183001652.0,6183001652.0,-0.38,0.0,-5.78,3.98
3078,601678,滨化股份,4.17,-1.88,-0.08,165588.0,69307065.0,2.12,4.24,4.15,4.24,4.25,1.16,0.82,33.45,0.75,8577007271.0,8464417271.0,-0.24,0.0,-3.25,12.4
3079,002217,合力泰,3.12,-1.89,-0.06,1612329.0,507387304.78,3.77,3.22,3.1,3.17,3.18,0.49,2.84,982.68,12.47,23335724655.0,17722652660.0,0.32,0.32,-15.22,30.54
3080,300677,英科医疗,41.94,-1.89,-0.81,61024.0,262366357.75,4.7,43.86,41.85,42.56,42.75,1.27,1.31,22.29,1.51,27477567381.0,19527127863.0,-0.07,0.02,15.06,66.89
3081,300702,天宇股份,23.39,-1.89,-0.45,11666.0,27446754.32,2.68,23.99,23.35,23.84,23.84,1.32,0.55,27.63,2.19,8139185749.0,4939137257.0,-0.17,-0.17,-14.73,40.82
3082,300847,中船汉光,16.63,-1.89,-0.32,38373.0,63834821.5,2.6,16.95,16.51,16.94,16.95,1.2,1.3,42.86,3.36,4922646300.0,4922646300.0,-0.12,-0.12,-8.93,-2.18
3083,301359,东南电子,18.7,-1.89,-0.36,8452.0,15855654.8,2.26,19.05,18.62,19.0,19.06,1.03,1.24,56.89,2.66,2247291200.0,1279017991.0,0.11,0.21,-11.16,19.64
3084,000815,美利云,10.9,-1.89,-0.21,47298.0,51726301.88,2.25,11.11,10.86,11.1,11.11,1.06,0.68,175.74,5.61,7578367082.0,7578367082.0,0.0,0.0,-16.15,-4.8
3085,688093,世华科技,34.33,-1.89,-0.66,8335.0,28667305.0,2.8,35.09,34.11,34.71,34.99,1.09,0.32,22.81,3.55,9625541215.0,9016132941.0,0.09,-0.12,-11.59,74.89
3086,002823,凯中精密,15.09,-1.89,-0.29,40692.0,61410745.05,3.19,15.44,14.95,15.4,15.38,1.85,1.86,20.75,2.44,4955087440.0,3303477102.0,-0.07,0.0,-9.64,9.03
3087,301004,嘉益股份,51.35,-1.89,-0.99,2724.0,14074783.6,2.08,52.39,51.3,52.33,52.34,1.01,0.2,15.29,4.27,7492282651.0,6977642835.0,-0.02,-0.12,-16.14,-35.38
3088,603048,浙江黎明,21.34,-1.89,-0.41,9573.0,20537460.0,3.49,21.99,21.23,21.99,21.75,0.53,0.65,52.59,2.46,3134419200.0,3134419200.0,0.0,0.14,4.1,46.97
3089,600170,上海建工,2.6,-1.89,-0.05,1107384.0,290509455.0,2.26,2.66,2.6,2.65,2.65,1.74,1.25,14.31,0.73,23103443334.0,23103443334.0,-0.38,0.0,-10.96,0.39
3090,600939,重庆建工,3.64,-1.89,-0.07,87049.0,31936234.0,2.96,3.74,3.63,3.74,3.71,0.67,0.46,-8.3,0.92,6922576912.0,6922576912.0,0.0,0.0,-0.82,20.93
3091,301308,江波龙,239.36,-1.9,-4.64,80147.0,1971615545.8,5.09,251.32,238.9,245.99,244.0,0.93,2.92,105.59,13.33,100326611109.0,65679880865.0,-0.02,-0.27,115.04,178.33
3092,003035,南网能源,4.64,-1.9,-0.09,93949.0,43769636.94,2.54,4.75,4.63,4.74,4.73,1.16,0.25,38.5,2.53,17575757572.0,17575757572.0,0.0,-0.22,-4.92,11.27
3093,003042,中农联合,15.47,-1.9,-0.3,17500.0,27101811.2,2.66,15.71,15.29,15.71,15.77,0.68,1.37,-36.91,1.68,2204165600.0,1970348075.0,0.0,0.06,-7.25,8.56
3094,301309,万得凯,27.3,-1.9,-0.53,3437.0,9456921.0,2.62,27.94,27.21,27.7,27.83,1.12,1.35,24.63,1.7,2744589120.0,697089120.0,-0.11,-0.07,-9.45,14.37
3095,000989,九芝堂,8.77,-1.9,-0.17,63171.0,55577888.0,2.57,8.97,8.74,8.94,8.94,1.53,0.91,37.15,2.06,7506611445.0,6087728414.0,0.0,0.0,-17.88,14.49
3096,301551,无线传媒,33.49,-1.9,-0.65,22776.0,76674995.75,2.08,34.14,33.43,34.14,34.14,0.84,1.47,46.28,5.24,13396334900.0,5176004083.0,-0.09,0.03,-31.18,-39.49
3097,688200,华峰测控,168.73,-1.9,-3.27,10812.0,184748830.0,3.66,174.9,168.61,172.5,172.0,1.04,0.8,44.33,5.89,22868521054.0,22868521054.0,-0.22,0.07,-3.38,62.63
3098,688449,联芸科技,43.88,-1.9,-0.85,17825.0,78761878.0,2.53,44.98,43.85,44.57,44.73,0.76,0.61,168.1,10.97,20184800000.0,12865797444.0,-0.09,-0.02,-13.35,7.47
3099,301131,聚赛龙,43.29,-1.9,-0.84,4785.0,20826571.0,2.9,44.48,43.2,44.48,44.13,1.35,1.55,41.24,2.45,2069006329.0,1333385550.0,-0.14,-0.18,-12.39,27.74
3100,000056,皇庭国际,2.06,-1.9,-0.04,174703.0,36408867.0,2.86,2.12,2.06,2.09,2.1,0.53,1.93,-0.75,-1.17,2436008133.0,1861676658.0,-0.48,-0.48,-29.45,-24.54
3101,002583,海能达,10.84,-1.9,-0.21,160500.0,174670815.67,2.62,11.09,10.8,11.05,11.05,1.03,1.25,79.44,7.72,19713834090.0,13904696171.0,0.0,0.09,-10.86,-23.72
3102,002606,大连电瓷,8.8,-1.9,-0.17,40953.0,36155434.0,2.34,8.98,8.77,8.98,8.97,1.04,0.97,25.12,2.12,3863844336.0,3706050084.0,0.11,0.11,-1.12,-4.24
3103,000409,云鼎科技,10.86,-1.9,-0.21,43906.0,47913978.35,2.08,11.06,10.83,11.05,11.07,0.96,0.75,108.99,4.68,7362976884.0,6371292835.0,-0.09,-0.09,-10.62,21.89
3104,603979,金诚信,68.16,-1.9,-1.32,45254.0,313477985.0,2.98,70.2,68.13,69.14,69.48,1.26,0.73,18.19,4.07,42516850730.0,42516850730.0,0.01,-0.06,7.17,90.13
3105,688726,拉普拉斯,39.69,-1.9,-0.77,5323.0,21247313.0,3.02,40.88,39.66,40.56,40.46,0.64,1.14,20.52,4.0,16087396441.0,1861409919.0,-0.05,-0.05,-16.84,-11.07
3106,300254,仟源医药,9.83,-1.9,-0.19,23476.0,23140468.12,2.4,10.03,9.79,9.97,10.02,0.99,1.05,84.57,8.56,2517547174.0,2205634806.0,0.1,0.2,-10.39,12.34
3107,002230,科大讯飞,48.92,-1.9,-0.95,141652.0,696852493.34,2.13,49.86,48.8,49.66,49.87,1.04,0.65,-1272.16,6.35,113095579358.0,107098130204.0,-0.06,0.04,-5.19,1.45
3108,002290,禾盛新材,40.19,-1.9,-0.78,34168.0,140654055.3,5.64,42.37,40.06,40.9,40.97,1.28,1.38,51.9,10.51,9971634543.0,9942622386.0,-0.12,0.1,3.8,135.03
3109,605566,福莱蒽特,28.46,-1.9,-0.55,9754.0,27721447.0,4.1,29.2,28.01,29.2,29.01,0.99,0.73,66.06,1.9,3794856400.0,3794856400.0,0.85,0.85,4.86,58.99
3110,688657,浩辰软件,51.23,-1.91,-1.0,4272.0,21926900.0,3.39,52.65,50.88,52.39,52.23,1.36,1.04,60.58,2.39,3356296974.0,2102711887.0,-0.16,-0.18,-4.71,31.46
3111,300566,激智科技,17.5,-1.91,-0.34,30005.0,52687412.76,2.35,17.84,17.42,17.73,17.84,1.49,1.31,20.71,2.19,4615477125.0,3993797640.0,-0.11,-0.11,-7.7,-10.35
3112,603611,诺力股份,22.62,-1.91,-0.44,19870.0,45215545.0,2.91,23.16,22.49,23.07,23.06,1.6,0.77,11.03,1.86,5826929892.0,5826929892.0,-0.26,-0.26,-6.34,32.67
3113,688192,迪哲医药-U,57.42,-1.91,-1.12,14284.0,82032277.0,3.23,58.69,56.8,58.5,58.54,0.86,0.32,-34.25,18.17,26481408873.0,26026642473.0,-0.19,-0.16,-21.72,38.46
3114,688566,吉贝尔,28.18,-1.91,-0.55,5083.0,14371216.0,2.89,28.85,28.02,28.61,28.73,1.29,0.25,21.41,2.38,5619961776.0,5619961776.0,-0.04,0.0,-25.39,28.79
3115,688017,绿的谐波,150.74,-1.91,-2.93,16774.0,255149052.0,3.14,155.35,150.53,152.99,153.67,0.82,0.91,221.28,7.88,27635183043.0,27635183043.0,-0.05,-0.15,-12.26,39.63
3116,603078,江化微,18.0,-1.91,-0.35,63555.0,114923346.0,2.23,18.36,17.95,18.36,18.35,1.57,1.65,66.08,3.58,6941470464.0,6941470464.0,-0.39,-0.39,-11.07,8.11
3117,300370,安控科技,2.57,-1.91,-0.05,124885.0,32223211.8,2.67,2.62,2.55,2.61,2.62,1.0,0.94,-46.48,7.91,4023016898.0,3404857366.0,0.0,0.0,-21.88,-18.67
3118,600373,中文传媒,9.74,-1.91,-0.19,119102.0,116713673.0,2.11,9.93,9.72,9.91,9.93,0.91,0.88,25.01,0.76,13319499859.0,13123273923.0,0.1,-0.1,-4.7,-19.84
3119,688076,ST诺泰,37.91,-1.91,-0.74,20522.0,78229724.0,2.79,38.85,37.77,38.71,38.65,1.04,0.65,20.21,3.85,11981527415.0,11981527415.0,-0.03,-0.03,-13.82,3.83
3120,300016,北陆药业,7.69,-1.91,-0.15,46488.0,35956185.4,2.42,7.87,7.68,7.83,7.84,1.53,0.83,73.49,1.96,4328494623.0,4322661951.0,-0.26,-0.26,-21.05,25.04
3121,688556,高测股份,10.28,-1.91,-0.2,85476.0,88233474.0,2.1,10.46,10.24,10.43,10.48,0.82,1.03,-78.46,2.19,8540356042.0,8540356042.0,0.0,0.0,-8.7,30.79
3122,600202,哈空调,5.65,-1.91,-0.11,37779.0,21449205.0,2.95,5.78,5.61,5.78,5.76,0.91,0.99,-68.19,2.68,2165874797.0,2165874797.0,0.0,-0.18,-5.52,27.25
3123,300852,四会富仕,35.5,-1.91,-0.69,17890.0,63927387.04,2.93,36.42,35.36,36.16,36.19,0.82,1.15,32.64,2.5,5698501358.0,5500949041.0,0.03,-0.17,-23.01,36.12
3124,001373,翔腾新材,28.26,-1.91,-0.55,8564.0,24260895.0,2.88,28.85,28.02,28.81,28.81,1.06,2.58,-79.66,2.23,1941091455.0,936302746.0,-0.28,-0.21,-7.8,-3.62
3125,300658,延江股份,12.28,-1.92,-0.24,93457.0,116585261.39,4.23,12.78,12.25,12.4,12.52,1.12,4.14,72.11,3.04,4086343209.0,2769312092.0,0.16,0.0,46.54,139.84
3126,302132,中航成飞,73.15,-1.92,-1.43,57651.0,419585159.69,2.84,74.32,72.2,74.3,74.58,1.74,0.98,67.58,9.81,195463484154.0,42870983852.0,0.01,0.03,-10.37,2.83
3127,600689,上海三毛,13.31,-1.92,-0.26,11678.0,15633498.0,2.36,13.6,13.28,13.6,13.57,0.74,0.77,131.57,5.65,2675194775.0,2025837143.0,-0.08,-0.08,-9.21,24.51
3128,002241,歌尔股份,28.13,-1.92,-0.55,326923.0,927066105.99,3.28,28.94,28.0,28.65,28.68,0.87,1.04,28.91,2.74,99738991937.0,88285078960.0,-0.04,0.04,-17.17,10.23
3129,002079,苏州固锝,9.2,-1.92,-0.18,63903.0,59049541.0,2.45,9.42,9.19,9.38,9.38,1.23,0.79,89.46,2.42,7456704107.0,7449704398.0,-0.11,0.0,-10.85,-10.24
3130,002146,荣盛发展,1.53,-1.92,-0.03,900619.0,139183383.8,3.21,1.57,1.52,1.55,1.56,0.96,2.3,-1.61,0.56,6652690692.0,5984627667.0,0.0,0.0,-20.73,-7.27
3131,603276,恒兴新材,16.34,-1.92,-0.32,6999.0,11533642.0,2.4,16.74,16.34,16.65,16.66,0.82,0.93,62.87,1.95,3392992781.0,1235995640.0,-0.06,-0.12,-9.22,20.86
3132,603717,天域生物,7.67,-1.92,-0.15,37754.0,29107480.0,2.94,7.85,7.62,7.85,7.82,0.96,1.3,-1036.11,4.3,2225421661.0,2225421661.0,-0.13,-0.13,-30.59,-4.72
3133,300838,浙江力诺,13.82,-1.92,-0.27,13490.0,18655185.0,2.84,14.06,13.66,14.06,14.09,1.09,1.33,136.92,1.93,1906855960.0,1406252373.0,-0.22,-0.07,-4.23,10.47
3134,300966,共同药业,19.39,-1.92,-0.38,7234.0,14087851.0,2.12,19.77,19.35,19.58,19.77,1.08,0.95,-51.69,2.88,2235300083.0,1480779922.0,-0.05,-0.05,-12.93,20.21
3135,301503,智迪科技,34.27,-1.92,-0.67,5207.0,17884407.0,3.72,35.32,34.02,34.75,34.94,1.32,1.6,26.68,2.57,2741600000.0,1113089600.0,-0.06,0.03,-15.94,2.7
3136,300261,雅本化学,6.6,-1.93,-0.13,66442.0,44018292.0,2.23,6.73,6.58,6.72,6.73,0.84,0.71,-689.43,3.17,6357842509.0,6178743542.0,0.0,-0.15,-13.61,-3.65
3137,603508,思维列控,27.5,-1.93,-0.54,32333.0,89342665.0,1.78,27.98,27.48,27.98,28.04,0.64,0.85,19.83,2.73,10485045368.0,10485045368.0,-0.15,-0.07,-15.62,34.21
3138,301500,飞南资源,14.73,-1.93,-0.29,19269.0,28526085.14,2.6,15.04,14.65,14.95,15.02,1.36,1.34,30.99,1.77,8277553004.0,2121866340.0,-0.14,-0.07,-16.78,15.44
3139,688659,元琛科技,9.17,-1.93,-0.18,11625.0,10686534.0,2.99,9.37,9.09,9.33,9.35,0.82,0.73,201.22,2.73,1467200000.0,1467200000.0,-0.11,-0.11,-13.98,35.85
3140,300613,富瀚微,44.32,-1.93,-0.87,18514.0,82561132.5,2.77,45.4,44.15,45.19,45.19,1.04,0.84,94.22,3.74,10305014408.0,9719767656.0,-0.14,-0.14,-12.24,-24.08
3141,002011,盾安环境,12.17,-1.93,-0.24,68512.0,83668853.28,3.3,12.53,12.12,12.43,12.41,1.29,0.75,12.64,2.04,12956208032.0,11187201050.0,-0.08,0.08,-4.55,12.58
3142,002909,集泰股份,6.6,-1.93,-0.13,62657.0,41257732.0,3.42,6.74,6.51,6.71,6.73,0.84,1.65,-447.8,2.86,2574000000.0,2510618959.0,0.3,0.46,-2.37,35.52
3143,603207,小方制药,27.98,-1.93,-0.55,6557.0,18443521.0,2.17,28.59,27.97,28.49,28.53,1.93,1.21,19.83,4.26,4492467877.0,1522112000.0,-0.11,0.0,-21.01,8.07
3144,003027,同兴科技,19.29,-1.93,-0.38,12346.0,23922045.0,2.29,19.7,19.25,19.7,19.67,0.78,1.18,30.52,1.48,2521650528.0,2022768073.0,-0.05,-0.05,-2.23,30.78
3145,000607,华媒控股,4.07,-1.93,-0.08,71164.0,29093982.0,1.93,4.14,4.06,4.12,4.15,1.03,0.8,-53.5,2.67,4142032529.0,3602086117.0,0.0,0.0,-12.66,9.7
3146,300074,华平股份,4.57,-1.93,-0.09,85893.0,39310040.86,2.79,4.66,4.53,4.65,4.66,0.86,1.58,-39.48,2.54,2501463534.0,2487756733.0,0.0,0.0,-6.54,14.82
3147,300026,红日药业,3.56,-1.93,-0.07,199986.0,71672150.13,1.93,3.63,3.56,3.62,3.63,1.16,0.73,99.32,1.24,10694791220.0,9749161382.0,0.0,-0.28,-8.01,-5.32
3148,603296,华勤技术,90.8,-1.94,-1.8,42970.0,392241646.0,2.69,92.97,90.48,92.4,92.6,0.57,0.75,22.32,3.71,92228496835.0,51863004168.0,0.2,0.22,1.06,29.62
3149,002649,博彦科技,12.62,-1.94,-0.25,53096.0,67454403.13,2.87,12.98,12.61,12.91,12.87,1.33,0.97,30.25,1.74,7387047994.0,6922617329.0,-0.08,-0.16,-10.88,5.61
3150,688695,中创股份,26.33,-1.94,-0.52,4095.0,10779421.0,2.16,26.67,26.09,26.67,26.85,0.74,0.8,-86.03,2.87,2239402783.0,1349917878.0,-0.19,-0.19,-10.96,-13.02
3151,300932,三友联众,12.61,-1.94,-0.25,65956.0,84185140.51,3.73,13.03,12.55,12.93,12.86,0.94,2.89,48.15,2.3,4036511415.0,2875001793.0,-0.39,-0.39,8.61,22.78
3152,300739,明阳电路,17.21,-1.94,-0.34,90420.0,157202039.31,2.68,17.67,17.2,17.41,17.55,0.97,2.67,63.99,2.28,6355347178.0,5833935808.0,-0.06,-0.06,-4.86,14.66
3153,600313,农发种业,6.57,-1.94,-0.13,214510.0,141996563.0,3.43,6.78,6.55,6.68,6.7,1.06,1.98,86.03,3.6,7110045216.0,7110045216.0,0.15,0.15,-1.05,-2.67
3154,301096,百诚医药,53.17,-1.94,-1.05,13285.0,71233281.0,2.47,54.44,53.1,54.05,54.22,1.4,1.6,711.23,2.25,5807667860.0,4401794307.0,-0.21,-0.24,-14.24,40.14
3155,603172,万丰股份,17.18,-1.94,-0.34,8421.0,14484896.0,3.2,17.61,17.05,17.45,17.52,1.2,1.68,46.14,2.11,2291468400.0,860374400.0,0.0,-0.17,-2.66,31.45
3156,002765,蓝黛科技,11.62,-1.94,-0.23,66297.0,77332191.07,2.53,11.9,11.6,11.85,11.85,0.96,1.11,33.32,2.88,7577728406.0,6924185327.0,0.09,0.09,-10.82,35.91
3157,002721,金一文化,3.03,-1.94,-0.06,267290.0,81194605.0,2.27,3.08,3.01,3.08,3.09,1.46,1.01,-159.8,3.93,8057917203.0,8057917203.0,-0.33,0.0,-19.84,13.06
3158,688119,中钢洛耐,5.05,-1.94,-0.1,336421.0,169454971.0,3.69,5.16,4.97,5.0,5.15,1.01,2.99,187.87,1.91,5681250000.0,5681250000.0,0.0,-0.2,15.03,29.49
3159,603098,森特股份,12.58,-1.95,-0.25,26204.0,33286817.0,3.35,12.94,12.51,12.83,12.83,1.42,0.49,52.89,2.4,6789425723.0,6778103723.0,0.0,0.0,-18.47,31.73
3160,301428,世纪恒通,32.62,-1.95,-0.65,11407.0,37304750.65,2.89,33.34,32.38,33.25,33.27,1.77,1.86,50.69,2.53,3218506678.0,1996235278.0,0.09,0.06,-14.56,-15.6
3161,301003,江苏博云,38.81,-1.95,-0.77,4873.0,19016618.2,2.93,39.96,38.8,39.58,39.58,0.82,0.65,34.77,3.39,3769744266.0,2916197139.0,-0.18,-0.15,4.84,93.47
3162,002395,双象股份,16.06,-1.95,-0.32,13368.0,21549484.54,2.2,16.38,16.02,16.32,16.38,1.27,0.5,17.72,2.87,4307436540.0,4307074885.0,0.0,-0.06,-11.27,-1.83
3163,688489,三未信安,41.63,-1.95,-0.83,3212.0,13360888.0,2.47,42.3,41.25,42.2,42.46,1.24,0.28,-91.82,2.62,4796178812.0,4735182536.0,0.19,0.19,-15.4,21.05
3164,002830,名雕股份,18.58,-1.95,-0.37,21246.0,39815064.6,3.54,19.16,18.49,18.77,18.95,0.44,3.18,116.83,3.79,2477457200.0,1242119450.0,0.0,-0.05,0.32,51.8
3165,000936,华西股份,8.04,-1.95,-0.16,398381.0,320319063.84,3.17,8.22,7.96,8.2,8.2,0.85,4.5,16.22,1.33,7123543611.0,7122534189.0,-0.25,-0.25,1.52,-1.11
3166,300044,ST赛为,4.03,-1.95,-0.08,117268.0,47630754.4,3.41,4.14,4.0,4.08,4.11,1.26,1.64,-43.0,42.8,3078392989.0,2882974158.0,0.0,0.0,-7.36,-32.83
3167,600391,航发科技,28.63,-1.95,-0.57,101403.0,288068009.0,3.73,28.99,27.9,28.94,29.2,1.19,3.07,241.78,5.38,9451603777.0,9451603777.0,0.1,0.03,11.79,44.23
3168,300683,海特生物,27.69,-1.95,-0.55,14145.0,39354807.0,2.55,28.28,27.56,28.19,28.24,0.89,1.16,-17.19,1.62,3624465687.0,3379969909.0,-0.07,-0.07,-32.61,16.79
3169,300113,顺网科技,18.61,-1.95,-0.37,77564.0,144708393.27,3.11,19.05,18.46,18.93,18.98,1.41,1.5,29.47,5.04,12721164786.0,9643694593.0,0.22,0.27,-27.42,11.3
3170,600031,三一重工,20.66,-1.95,-0.41,219296.0,455578904.0,1.85,21.04,20.65,21.04,21.07,0.91,0.26,19.97,2.59,189968791668.0,175080898164.0,-0.1,-0.05,1.52,30.68
3171,600819,耀皮玻璃,8.06,-1.95,-0.16,46137.0,37390505.0,2.8,8.25,8.02,8.22,8.22,1.03,0.62,45.63,2.13,7535423516.0,6024173500.0,-0.25,-0.12,18.01,50.94
3172,300009,安科生物,9.55,-1.95,-0.19,113038.0,108351925.62,2.77,9.76,9.49,9.74,9.74,1.87,0.92,21.72,3.83,15972578014.0,11742468162.0,0.1,0.21,-10.16,13.83
3173,000420,吉林化纤,4.03,-1.95,-0.08,486201.0,195260229.52,1.95,4.07,3.99,4.07,4.11,1.52,1.98,227.64,2.24,9909239422.0,9905865506.0,0.0,-0.25,-4.5,11.63
3174,600397,江钨装备,6.54,-1.95,-0.13,80041.0,52592336.0,2.4,6.67,6.51,6.65,6.67,0.94,0.81,-15.83,41.64,6474337628.0,6474337628.0,0.15,0.15,-13.49,54.98
3175,605111,新洁能,32.52,-1.96,-0.65,47760.0,156277658.0,2.2,33.23,32.5,33.14,33.17,1.37,1.15,30.28,3.17,13506615079.0,13506615079.0,-0.03,0.06,-4.91,-3.93
3176,300931,通用电梯,10.52,-1.96,-0.21,12039.0,12808804.0,2.89,10.83,10.52,10.73,10.73,0.64,0.65,-214.19,3.94,2526335920.0,1945941608.0,-0.09,0.0,-3.75,60.12
3177,300249,依米康,13.51,-1.96,-0.27,45392.0,61654913.54,2.76,13.83,13.45,13.73,13.78,1.14,1.22,161.44,17.81,5950992799.0,5044972115.0,-0.07,0.0,-20.15,5.71
3178,300248,新开普,11.49,-1.96,-0.23,42822.0,49446495.0,2.99,11.78,11.43,11.72,11.72,1.09,1.05,-980.81,2.58,5473243036.0,4700709622.0,-0.09,-0.09,-14.89,19.56
3179,300567,精测电子,75.49,-1.96,-1.51,43957.0,332424581.92,3.05,76.9,74.55,76.62,77.0,0.63,1.94,158.24,5.98,21117964167.0,17139859635.0,0.13,0.29,4.12,17.4
3180,000985,大庆华科,17.99,-1.96,-0.36,11229.0,20302132.0,2.72,18.4,17.9,18.34,18.35,1.05,0.87,132.26,3.79,2332214605.0,2332214605.0,-0.06,-0.06,-1.75,-3.49
3181,300549,优德精密,17.99,-1.96,-0.36,15708.0,28281775.0,3.11,18.4,17.83,18.36,18.35,0.88,1.55,210.84,4.35,2398786600.0,1817973603.0,0.11,0.17,-8.26,10.17
3182,003008,开普检测,21.36,-1.97,-0.43,6403.0,13735477.7,2.2,21.74,21.26,21.7,21.79,0.57,0.82,28.8,2.11,2221440000.0,1662840222.0,-0.05,-0.14,-1.52,27.37
3183,688112,鼎阳科技,35.42,-1.97,-0.71,3999.0,14244816.0,2.68,36.35,35.38,36.13,36.13,1.11,0.25,38.08,3.58,5652921596.0,5652921596.0,-0.03,-0.06,-7.11,28.71
